Source.Name,Site,Parameter,Date (LST),Year,Month,Day,Hour,Date Key,Value,Unit,AQI,Duration,USAF,WBAN,Date Key.1,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW_1,MW_2,MW_3,AW,AW_4,AW_5,AW_6,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 15:00,2016,2,12,15,2.02E+11,0.017,mg/mÂ³,61,1 Hr,442920,99999,2.02E+11,990,2,,,SCT,,,,,,,,,,,,,,-13,-20,,,872.3,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 16:00,2016,2,12,16,2.02E+11,0.019,mg/mÂ³,66,1 Hr,442920,99999,2.02E+11,160,4,,,,,,,,,,,,,,,,,-24,-31,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 17:00,2016,2,12,17,2.02E+11,0.023,mg/mÂ³,74,1 Hr,442920,99999,2.02E+11,190,4,,,,,,,,,,,,,,,,,-22,-29,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 18:00,2016,2,12,18,2.02E+11,0.026,mg/mÂ³,80,1 Hr,442920,99999,2.02E+11,,,,,,,,,,4,,,,,,,,0,-24,-29,1053,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 19:00,2016,2,12,19,2.02E+11,0.055,mg/mÂ³,149,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,-22,-29,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 20:00,2016,2,12,20,2.02E+11,0.061,mg/mÂ³,154,1 Hr,442920,99999,2.02E+11,180,4,,,,,,,,,,,,,,,,,-26,-31,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 21:00,2016,2,12,21,2.02E+11,0.168,mg/mÂ³,218,1 Hr,442920,99999,2.02E+11,990,4,,,,,,,,,,,,,,,,,-24,-31,1053.4,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 22:00,2016,2,12,22,2.02E+11,0.148,mg/mÂ³,199,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-20,-27,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/12/2016 23:00,2016,2,12,23,2.02E+11,0.222,mg/mÂ³,272,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-22,-29,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 0:00,2016,2,13,0,2.02E+11,0.216,mg/mÂ³,266,1 Hr,442920,99999,2.02E+11,,,,,,,,,0.3,4,,,,,,,,0,-15,-20,1055.8,,881.5,,-15,,,,,2
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 1:00,2016,2,13,1,2.02E+11,0.208,mg/mÂ³,258,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,-26,-31,,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 2:00,2016,2,13,2,2.02E+11,0.175,mg/mÂ³,225,1 Hr,442920,99999,2.02E+11,,0,,722,CLR,,,,5,,,,,,,,,,-18,-26,,30.5,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 3:00,2016,2,13,3,2.02E+11,0.128,mg/mÂ³,188,1 Hr,442920,99999,2.02E+11,230,2,,722,CLR,,,,2.5,4,,,,,,,,0,-8,-13,1053.2,,881.8,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 4:00,2016,2,13,4,2.02E+11,0.109,mg/mÂ³,179,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,-8,-15,,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 5:00,2016,2,13,5,2.02E+11,0.097,mg/mÂ³,172,1 Hr,442920,99999,2.02E+11,240,4,,,,,,,,,,,,,,,,,-4,-11,,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 6:00,2016,2,13,6,2.02E+11,0.103,mg/mÂ³,176,1 Hr,442920,99999,2.02E+11,190,2,,,SCT,,,,6.2,4,,,,,,,,0,1,-6,1048.2,,880.6,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 7:00,2016,2,13,7,2.02E+11,0.091,mg/mÂ³,169,1 Hr,442920,99999,2.02E+11,240,11,,,,,,,,,,,,,,,,,-2,-9,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 8:00,2016,2,13,8,2.02E+11,0.12,mg/mÂ³,184,1 Hr,442920,99999,2.02E+11,300,13,,,,,,,6.2,,,,,,,,,,1,-8,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 9:00,2016,2,13,9,2.02E+11,0.217,mg/mÂ³,267,1 Hr,442920,99999,2.02E+11,280,7,,,SCT,,,,6.2,,,,,,,,,,0,-9,1048,,880.5,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 10:00,2016,2,13,10,2.02E+11,0.354,mg/mÂ³,384,1 Hr,442920,99999,2.02E+11,270,4,,,,,,,6.2,,,,,,,,,,-4,-13,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 11:00,2016,2,13,11,2.02E+11,0.052,mg/mÂ³,142,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-9,-17,,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 12:00,2016,2,13,12,2.02E+11,0.072,mg/mÂ³,160,1 Hr,442920,99999,2.02E+11,,,,,,,,,,,,,,,,,,,-3,-17,1051.4,30.47,,4,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 13:00,2016,2,13,13,2.02E+11,0.054,mg/mÂ³,147,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-15,-20,,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 14:00,2016,2,13,14,2.02E+11,0.037,mg/mÂ³,105,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-17,-26,,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 15:00,2016,2,13,15,2.02E+11,0.025,mg/mÂ³,78,1 Hr,442920,99999,2.02E+11,,,,,SCT,,,,,,,,,,,,,,-7,-27,1052.2,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 16:00,2016,2,13,16,2.02E+11,0.021,mg/mÂ³,70,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-20,-27,,30.47,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 17:00,2016,2,13,17,2.02E+11,0.022,mg/mÂ³,72,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-15,-22,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 18:00,2016,2,13,18,2.02E+11,0.026,mg/mÂ³,80,1 Hr,442920,99999,2.02E+11,,,,,SCT,,,,,,,,,,,,,,-9,-26,1052.8,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 19:00,2016,2,13,19,2.02E+11,0.044,mg/mÂ³,122,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-20,-27,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 20:00,2016,2,13,20,2.02E+11,0.06,mg/mÂ³,153,1 Hr,442920,99999,2.02E+11,150,4,,,,,,,,,,,,,,,,,-18,-27,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 21:00,2016,2,13,21,2.02E+11,0.118,mg/mÂ³,183,1 Hr,442920,99999,2.02E+11,,,,,SCT,,,,,,,,,,,,,,-11,-27,1052.7,30.42,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 22:00,2016,2,13,22,2.02E+11,0.125,mg/mÂ³,187,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,-20,-27,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/13/2016 23:00,2016,2,13,23,2.02E+11,0.083,mg/mÂ³,165,1 Hr,442920,99999,2.02E+11,170,4,,,,,,,,,,,,,,,,,-20,-27,,30.42,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 0:00,2016,2,14,0,2.02E+11,0.073,mg/mÂ³,160,1 Hr,442920,99999,2.02E+11,,,,,SCT,,,,31.2,,,,,,,,,,-11,-27,1053.2,30.45,,,-11,,,,,2
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 1:00,2016,2,14,1,2.02E+11,0.079,mg/mÂ³,163,1 Hr,442920,99999,2.02E+11,990,4,,,,,,,,,,,,,,,,,-22,-29,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 2:00,2016,2,14,2,2.02E+11,0.034,mg/mÂ³,97,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-13,-20,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 3:00,2016,2,14,3,2.02E+11,0.042,mg/mÂ³,117,1 Hr,442920,99999,2.02E+11,990,2,,,SCT,,,,2.5,4,,,,,,,,0,-3,-15,1050,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 4:00,2016,2,14,4,2.02E+11,0.037,mg/mÂ³,105,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,0,-11,,30.45,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 5:00,2016,2,14,5,2.02E+11,0.039,mg/mÂ³,110,1 Hr,442920,99999,2.02E+11,,0,,,,,,,6.2,,,,,,,,,,7,-8,,30.42,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 6:00,2016,2,14,6,2.02E+11,0.046,mg/mÂ³,127,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,4,,,,,,,,2,5,-8,1044.5,30.42,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 7:00,2016,2,14,7,2.02E+11,0.024,mg/mÂ³,76,1 Hr,442920,99999,2.02E+11,310,4,,,,,,,6.2,,,,,,,,,,7,-4,,30.39,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 8:00,2016,2,14,8,2.02E+11,0.028,mg/mÂ³,84,1 Hr,442920,99999,2.02E+11,330,11,,100,,,,,6.2,,,,,,,,,,9,-4,,30.39,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 9:00,2016,2,14,9,2.02E+11,0.04,mg/mÂ³,112,1 Hr,442920,99999,2.02E+11,280,9,,100,BKN,,,,31.2,,,,,,,,,,8,-7,1044,,879.4,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 10:00,2016,2,14,10,2.02E+11,0.052,mg/mÂ³,142,1 Hr,442920,99999,2.02E+11,320,11,,,,,,,6.2,,,,,,,,,,1,-6,,30.39,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 11:00,2016,2,14,11,2.02E+11,0.061,mg/mÂ³,154,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,,,,,,,,,,-2,-11,,30.39,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 12:00,2016,2,14,12,2.02E+11,0.056,mg/mÂ³,151,1 Hr,442920,99999,2.02E+11,,0,,,SCT,,,,6.2,,,,,,,,,,2,-8,1045.5,,878.6,8,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 13:00,2016,2,14,13,2.02E+11,0.039,mg/mÂ³,110,1 Hr,442920,99999,2.02E+11,190,4,,,,,,,6.2,,,,,,,,,,-9,-18,,30.36,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 14:00,2016,2,14,14,2.02E+11,0.031,mg/mÂ³,91,1 Hr,442920,99999,2.02E+11,200,7,,,,,,,,,,,,,,,,,-6,-17,,30.36,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 15:00,2016,2,14,15,2.02E+11,0.018,mg/mÂ³,63,1 Hr,442920,99999,2.02E+11,,,,,,,,,,,,,,,,,,,-6,-15,1046.6,30.36,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 16:00,2016,2,14,16,2.02E+11,0.017,mg/mÂ³,61,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-9,-18,,30.33,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 17:00,2016,2,14,17,2.02E+11,0.019,mg/mÂ³,66,1 Hr,442920,99999,2.02E+11,180,7,,,,,,,,,,,,,,,,,-15,-22,,30.33,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 18:00,2016,2,14,18,2.02E+11,0.034,mg/mÂ³,97,1 Hr,442920,99999,2.02E+11,,,,,,,,,,,,,,,,,,,-15,-22,1046.3,30.33,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 19:00,2016,2,14,19,2.02E+11,0.046,mg/mÂ³,127,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-8,-17,,30.33,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 20:00,2016,2,14,20,2.02E+11,0.091,mg/mÂ³,169,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,-6,-15,,30.3,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 21:00,2016,2,14,21,2.02E+11,0.049,mg/mÂ³,134,1 Hr,442920,99999,2.02E+11,,,,100,,,,,6.2,,,,,,,,,,-2,-11,1044.5,30.3,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 22:00,2016,2,14,22,2.02E+11,0.045,mg/mÂ³,124,1 Hr,442920,99999,2.02E+11,990,2,,100,,,,,6.2,,,,,,,,,,-2,-11,,30.27,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/14/2016 23:00,2016,2,14,23,2.02E+11,0.044,mg/mÂ³,122,1 Hr,442920,99999,2.02E+11,260,7,,100,,,,,6.2,,,,,,,,,,1,-9,,30.27,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 0:00,2016,2,15,0,2.02E+11,0.211,mg/mÂ³,261,1 Hr,442920,99999,2.02E+11,,,,100,BKN,,,,31.2,,,,,,,,,,0,-9,1043.1,,876,,-4,,,,,2
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 1:00,2016,2,15,1,2.02E+11,0.175,mg/mÂ³,225,1 Hr,442920,99999,2.02E+11,280,7,,,,,,,6.2,,,,,,,,,,1,-9,,30.3,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 2:00,2016,2,15,2,2.02E+11,0.176,mg/mÂ³,226,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,,,,,,,,,,3,-8,,30.27,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 3:00,2016,2,15,3,2.02E+11,0.067,mg/mÂ³,157,1 Hr,442920,99999,2.02E+11,210,2,,,SCT,,,,2.5,4,,,,,,,,1,9,-9,1039.4,,875.7,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 4:00,2016,2,15,4,2.02E+11,0.029,mg/mÂ³,87,1 Hr,442920,99999,2.02E+11,320,9,,,,,,,,,,,,,,,,,10,-4,,30.27,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 5:00,2016,2,15,5,2.02E+11,0.025,mg/mÂ³,78,1 Hr,442920,99999,2.02E+11,260,9,,,,,,,6.2,,,,,,,,,,10,-2,,30.27,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 6:00,2016,2,15,6,2.02E+11,0.031,mg/mÂ³,91,1 Hr,442920,99999,2.02E+11,290,4,,,,,,,6.2,,,,,,,,,,14,-2,1035.5,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 7:00,2016,2,15,7,2.02E+11,0.03,mg/mÂ³,89,1 Hr,442920,99999,2.02E+11,330,18,,,,,,,6.2,,,,,,,,,,16,0,,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 8:00,2016,2,15,8,2.02E+11,0.025,mg/mÂ³,78,1 Hr,442920,99999,2.02E+11,340,20,,,,,,,,,,,,,,,,,16,-2,,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 9:00,2016,2,15,9,2.02E+11,0.027,mg/mÂ³,82,1 Hr,442920,99999,2.02E+11,990,13,,,SCT,,,,31.2,,,,,,,,,,16,-3,1036,,875.3,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 10:00,2016,2,15,10,2.02E+11,0.042,mg/mÂ³,117,1 Hr,442920,99999,2.02E+11,300,7,,,,,,,,,,,,,,,,,10,-2,,30.27,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 11:00,2016,2,15,11,2.02E+11,0.035,mg/mÂ³,99,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,12,-4,,30.27,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 12:00,2016,2,15,12,2.02E+11,0.038,mg/mÂ³,107,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,,,,,,,,,,3,-8,,30.3,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 13:00,2016,2,15,13,2.02E+11,0.023,mg/mÂ³,74,1 Hr,442920,99999,2.02E+11,,0,,100,,,,,6.2,,,,,,,,,,1,-8,,30.3,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 14:00,2016,2,15,14,2.02E+11,0.018,mg/mÂ³,63,1 Hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 15:00,2016,2,15,15,2.02E+11,0.015,mg/mÂ³,57,1 Hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 16:00,2016,2,15,16,2.02E+11,0.014,mg/mÂ³,55,1 Hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 17:00,2016,2,15,17,2.02E+11,0.017,mg/mÂ³,61,1 Hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 18:00,2016,2,15,18,2.02E+11,0.017,mg/mÂ³,61,1 Hr,442920,99999,2.02E+11,,,,,,,,,,,,,,,,,,,4,-6,1041.1,,875.4,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 19:00,2016,2,15,19,2.02E+11,0.03,mg/mÂ³,89,1 Hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 20:00,2016,2,15,20,2.02E+11,0.039,mg/mÂ³,110,1 Hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 21:00,2016,2,15,21,2.02E+11,0.039,mg/mÂ³,110,1 Hr,442920,99999,2.02E+11,280,4,,,,,,,,,,,,,,,,,-4,-11,1041.1,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 22:00,2016,2,15,22,2.02E+11,0.031,mg/mÂ³,91,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-4,-11,,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/15/2016 23:00,2016,2,15,23,2.02E+11,0.026,mg/mÂ³,80,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,-8,-15,,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 0:00,2016,2,16,0,2.02E+11,0.056,mg/mÂ³,151,1 Hr,442920,99999,2.02E+11,,,,,SCT,,,,31.2,,,,,,,,,,-2,-13,1042.6,30.24,,,-2,,,,,1
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 1:00,2016,2,16,1,2.02E+11,0.254,mg/mÂ³,304,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,-13,-20,,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 2:00,2016,2,16,2,2.02E+11,,mg/mÂ³,,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,-6,-13,,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 3:00,2016,2,16,3,2.02E+11,0.319,mg/mÂ³,356,1 Hr,442920,99999,2.02E+11,,0,,,,,,,0.6,4,,,,,,,,0,1,-8,1037.3,30.24,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 4:00,2016,2,16,4,2.02E+11,0.249,mg/mÂ³,299,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,7,-2,,30.21,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 5:00,2016,2,16,5,2.02E+11,0.186,mg/mÂ³,236,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,14,1,,30.21,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 6:00,2016,2,16,6,2.02E+11,0.136,mg/mÂ³,193,1 Hr,442920,99999,2.02E+11,230,2,,,SCT,,,,12.5,4,,,,,,,,0,16,2,1033.4,,872.7,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 7:00,2016,2,16,7,2.02E+11,0.129,mg/mÂ³,189,1 Hr,442920,99999,2.02E+11,260,7,,,,,,,,,,,,,,,,,16,3,,30.12,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 8:00,2016,2,16,8,2.02E+11,0.133,mg/mÂ³,191,1 Hr,442920,99999,2.02E+11,260,7,,,,,,,,,,,,,,,,,14,5,,30.12,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 9:00,2016,2,16,9,2.02E+11,0.27,mg/mÂ³,317,1 Hr,442920,99999,2.02E+11,,,,,SCT,,,,12.5,4,,,,,,,,0,20,4,1029.3,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 10:00,2016,2,16,10,2.02E+11,,mg/mÂ³,,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,12,3,,30.06,,,,,,,,
Ulaanbaatar_ HourlyPM25_201602.CSV,Ulaanbaatar,2/5/2018 12:00,2/16/2016 11:00,2016,2,16,11,2.02E+11,0.178,mg/mÂ³,228,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,1,-6,,30.03,,,,,,,,
