Source.Name,Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,AQI,Duration,Date Key,USAF,WBAN,Date Key.1,Year.1,Month.1,Day.1,Hour.1,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW_1,MW_2,MW_3,AW,AW_4,AW_5,AW_6,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/17/16 18:00,2016,11,17,18,0.029,mg/m3,87,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,17,18,,,,30,,,,,3,71,,,,,,,,7,9,5,1027,,865,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/17/16 19:00,2016,11,17,19,0.032,mg/m3,93,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,17,19,990,2,,30,,,,,2,71,,,,,,,,,9,5,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/17/16 20:00,2016,11,17,20,0.035,mg/m3,99,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,17,20,990,2,,30,,,,,2,73,,,,,,,,,7,5,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/17/16 21:00,2016,11,17,21,0.023,mg/m3,74,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,17,21,320,7,,30,,,,,2,71,,,,,,,,7,7,1,1028,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/17/16 22:00,2016,11,17,22,0.019,mg/m3,66,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,17,22,990,2,,30,,,,,3,71,,,,,,,,,5,1,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/17/16 23:00,2016,11,17,23,0.017,mg/m3,61,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,17,23,990,2,,33,,,,,4,71,,,,,,,,,5,1,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 0:00,2016,11,18,0,0.018,mg/m3,63,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,0,30,7,,30,OVC,,,,3,71,,,,,,,,7,4,1,1030,,866,,4,,,,0,6
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 1:00,2016,11,18,1,0.019,mg/m3,66,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,1,990,2,,33,,,,,2,73,,,,,,,,,3,0,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 2:00,2016,11,18,2,0.014,mg/m3,55,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,2,,0,,30,,,,,2,73,,,,,,,,,5,1,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 3:00,2016,11,18,3,0.011,mg/m3,46,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,3,300,2,,30,,,,,2,73,,,,,,,,7,7,1,1030,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 4:00,2016,11,18,4,0.008,mg/m3,33,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,4,990,2,,30,,,,,2,71,,,,,,,,,7,3,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 5:00,2016,11,18,5,0.005,mg/m3,21,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,5,240,7,,30,,,,,2,71,,,,,,,,,7,1,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 6:00,2016,11,18,6,0.008,mg/m3,33,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,6,250,7,,30,,,,,2,71,,,,,,,,7,7,2,1029,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 7:00,2016,11,18,7,0.015,mg/m3,57,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,7,270,7,,30,,,,,2,73,,,,,,,,,5,1,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 8:00,2016,11,18,8,0.021,mg/m3,70,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,8,280,7,,30,,,,,2,71,,,,,,,,,5,0,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 9:00,2016,11,18,9,0.025,mg/m3,78,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,9,220,2,,30,,,,,2,71,,,,,,,,7,3,0,1031,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 10:00,2016,11,18,10,0.033,mg/m3,95,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,10,290,9,,30,,,,,2,71,,,,,,,,,3,-2,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 11:00,2016,11,18,11,0.034,mg/m3,97,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,11,280,7,,30,,,,,5,71,,,,,,,,,1,-2,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 12:00,2016,11,18,12,0.051,mg/m3,139,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,12,290,9,,30,OVC,,,,6,71,,,,,,,,7,0,-5,1034,30,,8,,,,,0,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 13:00,2016,11,18,13,0.057,mg/m3,152,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,13,290,9,,30,,,,,6,71,,,,,,,,,-2,-6,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 14:00,2016,11,18,14,0.043,mg/m3,119,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,14,300,7,,30,,,,,6,71,,,,,,,,,-2,-8,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 15:00,2016,11,18,15,0.023,mg/m3,74,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,15,320,7,,80,,,,,6,71,,,,,,,,7,-8,-13,1037,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 16:00,2016,11,18,16,0.027,mg/m3,82,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,16,990,2,,80,,,,,6,71,,,,,,,,,-6,-9,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 17:00,2016,11,18,17,0.015,mg/m3,57,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,17,310,9,,80,,,,,6,71,,,,,,,,,-4,-9,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 18:00,2016,11,18,18,0.012,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,18,270,4,,80,,,,,6,71,,,,,,,,7,-6,-12,1038,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 19:00,2016,11,18,19,0.047,mg/m3,129,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,19,270,4,,80,,,,,6,71,,,,,,,,,-8,-11,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 20:00,2016,11,18,20,0.032,mg/m3,93,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,20,990,2,,100,,,,,6,,,,,,,,,,-8,-13,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 21:00,2016,11,18,21,0.032,mg/m3,93,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,21,330,7,,,,,,,6,70,,,,,,,,7,-8,-15,1040,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 22:00,2016,11,18,22,0.037,mg/m3,105,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,22,990,2,,,,,,,6,,,,,,,,,,-13,-18,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/18/16 23:00,2016,11,18,23,0.041,mg/m3,115,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,18,23,330,9,,100,,,,,6,,,,,,,,,,-9,-15,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 0:00,2016,11,19,0,0.025,mg/m3,78,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,0,310,9,,100,BKN,,,,6,4,,,,,,,,7,-9,-17,1042,,872,,-10,,,,0,7
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 1:00,2016,11,19,1,0.027,mg/m3,82,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,1,340,4,,100,,,,,6,,,,,,,,,,-11,-17,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 2:00,2016,11,19,2,0.022,mg/m3,72,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,2,990,4,,100,,,,,6,,,,,,,,,,-20,-27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 3:00,2016,11,19,3,0.02,mg/m3,68,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,3,310,7,,100,,,,,6,4,,,,,,,,2,-9,-15,1041,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 4:00,2016,11,19,4,0.015,mg/m3,57,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,4,310,16,,250,,,,,6,,,,,,,,,,-6,-13,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 5:00,2016,11,19,5,0.011,mg/m3,46,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,5,320,13,,250,,,,,6,,,,,,,,,,-6,-13,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 6:00,2016,11,19,6,0.012,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,6,290,9,,,BKN,,,,6,4,,,,,,,,2,-4,-14,1040,,872,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 7:00,2016,11,19,7,0.012,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,7,290,4,,,,,,,,,,,,,,,,,-6,-15,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 8:00,2016,11,19,8,0.024,mg/m3,76,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,8,280,7,,,,,,,,,,,,,,,,,-8,-17,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 9:00,2016,11,19,9,0.055,mg/m3,149,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,9,990,2,,,,,,,13,4,,,,,,,,1,-7,-18,1042,,873,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 10:00,2016,11,19,10,0.106,mg/m3,177,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,10,990,2,,,,,,,6,,,,,,,,,,-17,-24,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 11:00,2016,11,19,11,0.067,mg/m3,157,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,11,170,7,,,,,,,,,,,,,,,,,-27,-35,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 12:00,2016,11,19,12,0.043,mg/m3,119,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,12,,,,,,,,,,,,,,,,,,,-15,-36,1047,30,,-3,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 13:00,2016,11,19,13,0.034,mg/m3,97,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,13,170,9,,,,,,,,,,,,,,,,,-29,-36,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 14:00,2016,11,19,14,0.037,mg/m3,105,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,14,130,4,,,,,,,,,,,,,,,,,-24,-31,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 15:00,2016,11,19,15,0.028,mg/m3,84,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,15,,,,,,,,,,4,,,,,,,,0,-18,-33,1049,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 16:00,2016,11,19,16,0.025,mg/m3,78,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,16,990,2,,,,,,,,,,,,,,,,,-29,-36,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 17:00,2016,11,19,17,0.025,mg/m3,78,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,17,990,2,,,,,,,,,,,,,,,,,-31,-38,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 18:00,2016,11,19,18,0.04,mg/m3,112,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,18,,,,,,,,,,4,,,,,,,,0,-19,-44,1049,,875,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 19:00,2016,11,19,19,0.067,mg/m3,157,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,19,,0,,,,,,,,,,,,,,,,,-36,-44,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 20:00,2016,11,19,20,0.066,mg/m3,156,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,20,990,2,,722,CLR,,,,5,,,,,,,,,,-35,-42,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 21:00,2016,11,19,21,0.205,mg/m3,255,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,21,,,,722,CLR,,,,5,4,,,,,,,,0,-38,-45,1051,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 22:00,2016,11,19,22,0.208,mg/m3,258,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,22,,0,,722,CLR,,,,5,,,,,,,,,,-33,-40,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/19/16 23:00,2016,11,19,23,0.331,mg/m3,365,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,19,23,170,4,,722,CLR,,,,4,,,,,,,,,,,,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 0:00,2016,11,20,0,0.274,mg/m3,320,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,0,990,2,,722,CLR,,,,0,4,,,,,,,,0,-24,-31,1053,,876,,-24,,,,,7
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 1:00,2016,11,20,1,0.207,mg/m3,257,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,1,990,2,,722,CLR,,,,2,4,10,,,,,,,,-38,,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 2:00,2016,11,20,2,0.203,mg/m3,253,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,2,990,2,,722,CLR,,,,3,4,10,,,,,,,,-35,-42,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 3:00,2016,11,20,3,0.172,mg/m3,222,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,3,,,,722,CLR,,,,0,78,,,,,,,,2,-19,-35,1052,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 4:00,2016,11,20,4,0.168,mg/m3,218,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,4,990,2,,722,CLR,,,,3,4,,,,,,,,,-24,-31,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 5:00,2016,11,20,5,0.103,mg/m3,176,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,5,990,4,,722,CLR,,,,1,4,10,,,,,,,,-22,-27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 6:00,2016,11,20,6,0.068,mg/m3,157,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,6,260,4,,722,SCT,,,,3,78,,,,,,,,1,-14,-26,1049,,876,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 7:00,2016,11,20,7,0.091,mg/m3,169,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,7,990,2,,,,,,,,,,,,,,,,,-15,-22,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 8:00,2016,11,20,8,0.128,mg/m3,188,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,8,990,2,,,,,,,,,,,,,,,,,-20,-27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 9:00,2016,11,20,9,0.275,mg/m3,321,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,9,990,2,,,,,,,6,4,,,,,,,,0,-26,-31,1050,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 10:00,2016,11,20,10,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,10,,0,,,,,,,,,,,,,,,,,-31,-38,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 11:00,2016,11,20,11,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,11,990,2,,,,,,,,,,,,,,,,,-31,-38,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 12:00,2016,11,20,12,0.14,mg/m3,195,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,12,260,2,,,,,,,,78,,,,,,,,0,-19,-40,1054,30,,-12,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 13:00,2016,11,20,13,0.072,mg/m3,160,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,13,990,2,,,,,,,,,,,,,,,,,-35,-42,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 14:00,2016,11,20,14,0.032,mg/m3,93,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,14,990,2,,,,,,,,,,,,,,,,,-27,-35,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 15:00,2016,11,20,15,0.043,mg/m3,119,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,15,,0,,,,,,,,78,,,,,,,,0,-21,-27,1056,,879,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 16:00,2016,11,20,16,0.057,mg/m3,152,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,16,,0,,,,,,,,,,,,,,,,,-33,-42,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 17:00,2016,11,20,17,0.058,mg/m3,152,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,17,,0,,,,,,,,,,,,,,,,,-31,-38,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 18:00,2016,11,20,18,0.045,mg/m3,124,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,18,,,,,,,,,,78,,,,,,,,0,-22,-28,1057,,880,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 19:00,2016,11,20,19,0.079,mg/m3,163,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,19,990,2,,722,CLR,,,,5,,,,,,,,,,-33,-40,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 20:00,2016,11,20,20,0.106,mg/m3,177,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,20,990,2,,722,CLR,,,,5,,,,,,,,,,-33,-42,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 21:00,2016,11,20,21,0.118,mg/m3,183,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,21,300,2,,722,CLR,,,,5,78,,,,,,,,0,-31,-38,1057,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 22:00,2016,11,20,22,0.105,mg/m3,177,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,22,170,4,,,,,,,,,,,,,,,,,-35,-42,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/20/16 23:00,2016,11,20,23,0.241,mg/m3,291,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,20,23,990,2,,,,,,,,,,,,,,,,,-33,-40,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 0:00,2016,11,21,0,0.296,mg/m3,337,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,0,990,2,,722,CLR,,,,4,78,,,,,,,,0,-33,-26,1059,30,,,,,,,0,T 7
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 1:00,2016,11,21,1,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,1,,0,,,,,,,5,,,,,,,,,,-31,-38,,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 2:00,2016,11,21,2,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,2,990,2,,722,CLR,,,,4,,,,,,,,,,-24,-31,,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 3:00,2016,11,21,3,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,3,990,2,,722,CLR,,,,1,78,,,,,,,,0,-15,-29,1059,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 4:00,2016,11,21,4,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,4,160,4,,,,,,,,,,,,,,,,,-15,-20,,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 5:00,2016,11,21,5,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,5,990,2,,,,,,,,,,,,,,,,,-9,-15,,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 6:00,2016,11,21,6,0.052,mg/m3,142,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,6,160,4,,,SCT,,,,6,78,,,,,,,,0,-9,-15,1056,,884,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 7:00,2016,11,21,7,0.283,mg/m3,327,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,7,990,2,,,,,,,,,,,,,,,,,-11,-17,,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 8:00,2016,11,21,8,0.24,mg/m3,290,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,8,,0,,,,,,,,,,,,,,,,,-9,-15,,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 9:00,2016,11,21,9,,mg/m3,,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,9,230,4,,,,,,,31,,,,,,,,,,-9,-17,1057,,884,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 10:00,2016,11,21,10,0.133,mg/m3,191,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,10,160,4,,,,,,,,,,,,,,,,,-26,-33,,31,,,,,,,,
Ulaanbaatar_ HourlyPM25_201611.CSV,Ulaanbaatar,2/5/2017 12:00,11/21/16 11:00,2016,11,21,11,0.045,mg/m3,124,1 Hr,2.02E+11,442920,99999,2.02E+11,2016,11,21,11,180,7,,,,,,,,,,,,,,,,,-24,-31,,31,,,,,,,,
